Inv_Id,Vendor_Code,GL_Code,Inv_Amt,Item_Description,Product_Category
6406,VENDOR-901,GL-6050100,17.58569332,COASTAL CORP - Dec-2012 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6407,VENDOR-901,GL-6050100,54.61974949,COASTAL CORP - Apr-2001 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6408,VENDOR-1040,GL-6050100,3.832859234,COPPER CORP - Sep-2001 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6409,VENDOR-1068,GL-6050100,24.53332168,COX COMMUNICATIONS INC /DE/ - Nov-2004 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6411,VENDOR-588,GL-6050100,39.98368323,BRADLEY WOODS & CO. LTD. - Mar-2003 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6412,VENDOR-773,GL-6050100,65.67647559,CENTRAL CORP /LA/ - Jun-2006 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6413,VENDOR-23,GL-6050100,96.43233935,ACADEMIC COMPUTER SYSTEMS INC - May-2011 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6414,VENDOR-23,GL-6050100,48.22591733,ACADEMIC COMPUTER SYSTEMS INC - Mar-2015 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6415,VENDOR-855,GL-6050100,95.95008413,CHURCH LOANS & INVESTMENTS TRUST - Dec-2014 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6416,VENDOR-855,GL-6050100,69.85976818,CHURCH LOANS & INVESTMENTS TRUST - Jan-2011 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6417,VENDOR-855,GL-6050100,4.731611099,CHURCH LOANS & INVESTMENTS TRUST - Dec-2017 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6418,VENDOR-855,GL-6050100,13.45092369,CHURCH LOANS & INVESTMENTS TRUST - Feb-2015 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6419,VENDOR-855,GL-6050100,6.870024236,CHURCH LOANS & INVESTMENTS TRUST - Nov-2006 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6421,VENDOR-855,GL-6050100,3.224608361,CHURCH LOANS & INVESTMENTS TRUST - May-2006 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6423,VENDOR-165,GL-6050100,28.18870462,AMERICAN AIRLINES INC - Dec-2002 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6424,VENDOR-402,GL-6050100,23.79340691,WORLD WIDE LTD - Sep-2015 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6425,VENDOR-46,GL-6050100,36.43685661,ADMINISTRATIVE SYSTEMS INC - May-2001 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6426,VENDOR-1335,GL-6050100,52.71709222,EATON VANCE CASH MANAGEMENT FUND - Oct-2003 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6427,VENDOR-46,GL-6050100,68.72644024,ADMINISTRATIVE SYSTEMS INC - Oct-2001 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6428,VENDOR-46,GL-6050100,10.72953462,ADMINISTRATIVE SYSTEMS INC - Sep-2005 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6429,VENDOR-46,GL-6050100,89.98007813,ADMINISTRATIVE SYSTEMS INC - Oct-2002 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6430,VENDOR-46,GL-6050100,79.72195373,ADMINISTRATIVE SYSTEMS INC - May-2002 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6431,VENDOR-705,GL-6050100,45.30183412,CANADIAN UTILITIES LTD - Jul-2015 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6432,VENDOR-705,GL-6050100,77.7699812,CANADIAN UTILITIES LTD - Feb-2007 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6436,VENDOR-483,GL-6050100,5.664463422,BECHTEL FINANCING SERVICES LLC /BD - Aug-2007 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6437,VENDOR-483,GL-6050100,88.00282872,BECHTEL FINANCING SERVICES LLC /BD - Nov-2012 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6439,VENDOR-34,GL-6050100,65.50217551,ACME METALS INC /DE/ - Mar-2011 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6440,VENDOR-601,GL-6050100,23.93989724,BRIGHTON SECURITIES CORP /BD - May-2001 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6441,VENDOR-601,GL-6050100,79.9060625,BRIGHTON SECURITIES CORP /BD - Mar-2016 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6443,VENDOR-46,GL-6050100,71.50860028,ADMINISTRATIVE SYSTEMS INC - Mar-2010 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6444,VENDOR-432,GL-6050100,59.84397201,BANCORPSOUTH DEALER BANK DEPARTMENT /MSD - May-2012 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6445,VENDOR-14,GL-6050100,82.47684832,ABERCROMBIE & FITCH CO - Dec-2007 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6446,VENDOR-14,GL-6050100,10.42882454,ABERCROMBIE & FITCH CO - Apr-2006 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6447,VENDOR-762,GL-6050100,36.29910301,CELANESE CORP - Nov-2015 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6448,VENDOR-762,GL-6050100,36.82818643,CELANESE CORP - May-2003 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6449,VENDOR-31,GL-6050100,95.08044282,ACME CLEVELAND CORP - Aug-2009 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6450,VENDOR-923,GL-6050100,36.22564983,COLONIAL SECURITIES INC /BD - Mar-2018 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6451,VENDOR-1365,GL-6050100,88.92389549,EL PASO ELECTRIC CO /TX/ - Mar-2005 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6452,VENDOR-1365,GL-6050100,63.07374869,EL PASO ELECTRIC CO /TX/ - Jun-2009 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6453,VENDOR-1365,GL-6050100,12.84830158,EL PASO ELECTRIC CO /TX/ - Oct-2008 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6454,VENDOR-1365,GL-6050100,53.12172884,EL PASO ELECTRIC CO /TX/ - Jan-2005 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6455,VENDOR-1365,GL-6050100,91.00002867,EL PASO ELECTRIC CO /TX/ - Nov-2011 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6457,VENDOR-1422,GL-6050100,2.26302672,EQT CORP - Jul-2016 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6459,VENDOR-1116,GL-6050100,14.51875036,DAI ICHI KANGYO BANK LTD /ADR/ - Mar-2005 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6460,VENDOR-1329,GL-6050100,35.52472214,EASTERN AIR LINES INC - Dec-2000 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6461,VENDOR-23,GL-6050100,40.86379237,ACADEMIC COMPUTER SYSTEMS INC - Sep-2014 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6462,VENDOR-23,GL-6050100,18.63106577,ACADEMIC COMPUTER SYSTEMS INC - Feb-2008 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6463,VENDOR-23,GL-6050100,95.24180126,ACADEMIC COMPUTER SYSTEMS INC - Jul-2019 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6464,VENDOR-23,GL-6050100,32.69027448,ACADEMIC COMPUTER SYSTEMS INC - Aug-2011 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6465,VENDOR-305,GL-6050100,33.63686495,ARA SERVICES INC - Sep-2019 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6467,VENDOR-305,GL-6050100,18.41803068,ARA SERVICES INC - Jan-2000 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6468,VENDOR-601,GL-6050100,57.80767523,BRIGHTON SECURITIES CORP /BD - Jul-2003 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6470,VENDOR-600,GL-6050100,20.24154403,BRIGGS & STRATTON CORP - Sep-2016 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6472,VENDOR-601,GL-6050100,69.08098706,BRIGHTON SECURITIES CORP /BD - Feb-2011 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6473,VENDOR-28,GL-6050100,59.38047416,ACETO CORP - Sep-2003 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6474,VENDOR-28,GL-6050100,23.84994841,ACETO CORP - Mar-2013 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6475,VENDOR-739,GL-6050100,30.22958743,CARROLS CORP - Jul-2006 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6477,VENDOR-1271,GL-6050100,49.27909449,DRAGON MINING CORP - Dec-2004 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6480,VENDOR-1222,GL-6060100,67.15657163,CGG HOLDING (U.S.) INC. - Oct-2018 - Facility Management Real Estate Lease/Rent Base Rent,CLASS-74
6481,VENDOR-1222,GL-6060100,99.89528185,CGG HOLDING (U.S.) INC. - Sep-2013 - Facility Management Real Estate Lease/Rent Base Rent,CLASS-74
6485,VENDOR-1494,GL-6050100,30.92593812,FARMER BROTHERS CO - Feb-2007 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6486,VENDOR-1494,GL-6050100,78.69475817,FARMER BROTHERS CO - Aug-2016 - Store Management Real Estate Lease/Rent Base Rent,CLASS-75
6487,VENDOR-11,GL-6060100,3.07449354,ABBOTT LABORATORIES - Nov-2015 - Facility Management Real Estate Lease/Rent Base Rent,CLASS-74
6488,VENDOR-975,GL-6060100,36.88165215,COMPUTER TRANSCEIVER SYSTEMS INC - Jan-2003 - Facility Management Real Estate Lease/Rent Base Rent,CLASS-74
6489,VENDOR-975,GL-6060100,16.23996759,COMPUTER TRANSCEIVER SYSTEMS INC - Jul-2016 - Facility Management Real Estate Lease/Rent Base Rent,CLASS-74
6490,VENDOR-833,GL-6060100,87.9476428,BELL ATLANTIC WEST VIRGINIA INC / - Jan-2014 - Facility Management Real Estate Lease/Rent Base Rent,CLASS-74
6491,VENDOR-544,GL-6060100,31.13023406,"AXIA INC - Dec-2014 - Facility Management Real Estate Real Estate Services Real Estate General (Search, Appraisal, Realtor Commission)",CLASS-783
6492,VENDOR-1129,GL-6060100,86.29526892,"DART INDUSTRIES INC - Sep-2003 - Facility Management Real Estate Real Estate Services Real Estate General (Search, Appraisal, Realtor Commission)",CLASS-783
6493,VENDOR-970,GL-6060100,62.50467566,COMNET CORP - May-2000 - Information Technology Managed Services IT Managed Services IT Managed Services,CLASS-453
6495,VENDOR-313,GL-6060100,70.1980357,ARGUS INVESTORS COUNSEL INC - Jun-2010 - Information Technology Managed Services IT Managed Services IT Managed Services,CLASS-453
6496,VENDOR-313,GL-6060100,99.4379459,ARGUS INVESTORS COUNSEL INC - Jun-2005 - Information Technology Managed Services IT Managed Services IT Managed Services,CLASS-453
6497,VENDOR-313,GL-6060100,65.2153892,ARGUS INVESTORS COUNSEL INC - Oct-2001 - Information Technology Managed Services IT Managed Services IT Managed Services,CLASS-453
6498,VENDOR-313,GL-6060100,21.03778621,ARGUS INVESTORS COUNSEL INC - Jan-2008 - Information Technology Managed Services IT Managed Services IT Managed Services,CLASS-453
6499,VENDOR-1159,GL-6060100,10.27773506,DAY ROBERT /ADV - Nov-2011 - Information Technology Managed Services IT Managed Services IT Managed Services,CLASS-453
6500,VENDOR-1159,GL-6060100,25.37180705,DAY ROBERT /ADV - Nov-2015 - Information Technology Managed Services IT Managed Services IT Managed Services,CLASS-453
6503,VENDOR-1159,GL-6060100,4.650693714,DAY ROBERT /ADV - May-2002 - Information Technology Managed Services IT Managed Services IT Managed Services,CLASS-453
6505,VENDOR-769,GL-6020600,52.66453645,CENTRAL BANCORP INC - Apr-2016 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6507,VENDOR-976,GL-6020600,79.58814092,COMSTOCK RESOURCES INC - Mar-2012 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6509,VENDOR-91,GL-6020600,59.68163534,ALASKA GOLD CO - Oct-2017 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6511,VENDOR-1373,GL-6020600,4.917383788,FUTURE COMMUNICATIONS INC - Dec-2005 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6515,VENDOR-1374,GL-6020600,22.32569434,ELECTROMAGNETIC SCIENCES INC - Sep-2017 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6517,VENDOR-1479,GL-6020600,47.42077068,RELIABILITY INC - Sep-2017 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6518,VENDOR-1479,GL-6020600,67.26931947,RELIABILITY INC - Jun-2000 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6519,VENDOR-1549,GL-6020600,30.60407718,FIELDCREST CANNON INC - Aug-2000 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6520,VENDOR-1016,GL-6020600,53.87755008,CONTINENTAL HERITAGE CORP - Feb-2010 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6521,VENDOR-1016,GL-6020600,36.53778274,CONTINENTAL HERITAGE CORP - Aug-2011 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6522,VENDOR-1014,GL-6020600,40.91699168,CONTINENTAL CORP - Dec-2014 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6523,VENDOR-1358,GL-6020600,45.20372567,EDWARDS ROBERT - Apr-2005 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6525,VENDOR-122,GL-6020600,48.81399758,"AB BOND FUND, INC. - Jan-2019 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations",CLASS-123
6527,VENDOR-1016,GL-6020600,3.564224196,CONTINENTAL HERITAGE CORP - Oct-2010 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6528,VENDOR-1016,GL-6020600,84.58490642,CONTINENTAL HERITAGE CORP - Jun-2017 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6533,VENDOR-928,GL-6020600,18.57549157,COLUMBIA MANAGEMENT ADVISORS INC - Apr-2014 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6534,VENDOR-856,GL-6020600,69.60386254,CHURCHILL DOWNS INC - Feb-2013 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6536,VENDOR-488,GL-6020600,74.94630708,BEESON THOMAS W - Jan-2013 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6538,VENDOR-1444,GL-6020600,58.6560164,AELTUS INVESTMENT MANAGEMENT INC - Aug-2009 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6539,VENDOR-533,GL-6020600,3.607980968,HOWLAND CAPITAL MANAGEMENT INC /ADV - Dec-2003 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6540,VENDOR-533,GL-6020600,96.04400553,HOWLAND CAPITAL MANAGEMENT INC /ADV - Oct-2000 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6541,VENDOR-1127,GL-6020600,0.700047578,DANNERS INC - Aug-2010 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6544,VENDOR-536,GL-6020600,35.74658838,WILLIAM BLAIR & COMPANY L.L.C. - Oct-2004 - Non-Procurable Charity Organizations Charity Organizations Charity Organizations,CLASS-123
6545,VENDOR-555,GL-6101400,5.919985508,BOISE CASCADE CORP - Oct-2009 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6546,VENDOR-555,GL-6101400,32.68528848,BOISE CASCADE CORP - Jun-2005 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6547,VENDOR-112,GL-6101400,67.18904478,ALL FUNDS INC /BD - Jun-2018 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6549,VENDOR-904,GL-6060100,83.85709002,COBURN & MEREDITH INC /BD - Jun-2014 - Facility Construction General Contractor General Requirements Final Site Clean Up,CLASS-322
6550,VENDOR-904,GL-6060100,56.25929641,COBURN & MEREDITH INC /BD - Nov-2004 - Facility Construction General Contractor General Requirements Final Site Clean Up,CLASS-322
6551,VENDOR-904,GL-6060100,45.0182169,COBURN & MEREDITH INC /BD - Feb-2006 - Facility Construction General Contractor General Requirements Final Site Clean Up,CLASS-322
6552,VENDOR-904,GL-6060100,48.85814303,COBURN & MEREDITH INC /BD - Dec-2011 - Facility Construction General Contractor General Requirements Final Site Clean Up,CLASS-322
6554,VENDOR-440,GL-6060100,39.86469026,BANKAMERICA CORP - Sep-2005 - Facility Construction General Contractor General Requirements Final Site Clean Up,CLASS-322
6555,VENDOR-440,GL-6060100,8.629980345,BANKAMERICA CORP - Jul-2017 - Facility Construction General Contractor General Requirements Final Site Clean Up,CLASS-322
6556,VENDOR-440,GL-6060100,43.9721821,BANKAMERICA CORP - Jul-2004 - Facility Construction General Contractor General Requirements Final Site Clean Up,CLASS-322
6557,VENDOR-440,GL-6060100,91.05842386,BANKAMERICA CORP - Apr-2008 - Facility Construction General Contractor General Requirements Final Site Clean Up,CLASS-322
6559,VENDOR-1118,GL-6101400,18.91129802,DAILY INCOME FUND INC - Jul-2004 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6561,VENDOR-1118,GL-6101400,92.0223876,DAILY INCOME FUND INC - Apr-2004 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6562,VENDOR-609,GL-6101400,16.77228329,SELIGMAN COMMON STOCK FUND INC - Aug-2014 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6565,VENDOR-1118,GL-6101400,58.77976726,DAILY INCOME FUND INC - Feb-2012 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6566,VENDOR-98,GL-6101400,46.59851732,AEIRE CORP - Oct-2003 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6567,VENDOR-609,GL-6101400,69.58535421,SELIGMAN COMMON STOCK FUND INC - Oct-2011 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6568,VENDOR-1118,GL-6101400,5.163054311,DAILY INCOME FUND INC - Oct-2007 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6569,VENDOR-1118,GL-6101400,14.39848857,DAILY INCOME FUND INC - Aug-2014 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6571,VENDOR-1118,GL-6101400,61.50837207,DAILY INCOME FUND INC - Feb-2008 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6572,VENDOR-1118,GL-6101400,57.47300431,DAILY INCOME FUND INC - Aug-2017 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6574,VENDOR-1118,GL-6101400,77.88967871,DAILY INCOME FUND INC - Jul-2015 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6576,VENDOR-772,GL-6101400,31.86219594,CENTRAL COAL & COKE CORP - Mar-2001 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6577,VENDOR-772,GL-6101400,68.56280683,CENTRAL COAL & COKE CORP - Sep-2011 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6578,VENDOR-772,GL-6101400,92.11626599,CENTRAL COAL & COKE CORP - Nov-2005 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6580,VENDOR-192,GL-6101400,15.06929922,AMERICAN FIDELITY CORP - Jan-2006 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6581,VENDOR-192,GL-6101400,16.26425503,AMERICAN FIDELITY CORP - Aug-2018 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6582,VENDOR-192,GL-6101400,64.93122167,AMERICAN FIDELITY CORP - Apr-2015 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6583,VENDOR-192,GL-6101400,80.35084522,AMERICAN FIDELITY CORP - Oct-2015 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6586,VENDOR-192,GL-6101400,16.07901605,AMERICAN FIDELITY CORP - Apr-2017 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6588,VENDOR-192,GL-6101400,72.12156495,AMERICAN FIDELITY CORP - Jul-2009 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6589,VENDOR-192,GL-6101400,63.22267543,AMERICAN FIDELITY CORP - May-2008 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6591,VENDOR-192,GL-6101400,47.62279573,AMERICAN FIDELITY CORP - Jul-2003 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6593,VENDOR-192,GL-6101400,69.31118882,AMERICAN FIDELITY CORP - Nov-2000 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6595,VENDOR-192,GL-6101400,66.36018078,AMERICAN FIDELITY CORP - Jul-2014 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6597,VENDOR-192,GL-6101400,29.24509656,AMERICAN FIDELITY CORP - Feb-2010 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6598,VENDOR-192,GL-6101400,97.96453912,AMERICAN FIDELITY CORP - Aug-2000 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6602,VENDOR-192,GL-6101400,68.16018218,AMERICAN FIDELITY CORP - Jul-2011 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6606,VENDOR-192,GL-6101400,31.36149132,AMERICAN FIDELITY CORP - May-2018 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6608,VENDOR-192,GL-6101400,54.04491236,AMERICAN FIDELITY CORP - Jul-2004 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6609,VENDOR-192,GL-6101400,65.45090118,AMERICAN FIDELITY CORP - Mar-2004 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6610,VENDOR-192,GL-6101400,24.96579546,AMERICAN FIDELITY CORP - Oct-2018 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6611,VENDOR-192,GL-6101400,39.25140992,AMERICAN FIDELITY CORP - Aug-2012 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6612,VENDOR-192,GL-6101400,79.08134184,AMERICAN FIDELITY CORP - May-2019 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6613,VENDOR-192,GL-6101400,89.27858057,AMERICAN FIDELITY CORP - Feb-2017 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6614,VENDOR-192,GL-6101400,19.70207429,AMERICAN FIDELITY CORP - Apr-2017 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6615,VENDOR-192,GL-6101400,69.97126755,AMERICAN FIDELITY CORP - Oct-2003 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6618,VENDOR-192,GL-6101400,12.75316115,AMERICAN FIDELITY CORP - Nov-2016 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6621,VENDOR-192,GL-6101400,92.5121414,AMERICAN FIDELITY CORP - Aug-2017 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6622,VENDOR-192,GL-6101400,86.78136781,AMERICAN FIDELITY CORP - Apr-2009 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6624,VENDOR-192,GL-6101400,14.91256539,AMERICAN FIDELITY CORP - Dec-2017 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6625,VENDOR-192,GL-6101400,67.64833596,AMERICAN FIDELITY CORP - Jan-2018 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6626,VENDOR-192,GL-6101400,84.96967135,AMERICAN FIDELITY CORP - Nov-2008 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6627,VENDOR-192,GL-6101400,92.58623934,AMERICAN FIDELITY CORP - Dec-2006 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6628,VENDOR-192,GL-6101400,97.86652818,AMERICAN FIDELITY CORP - Dec-2007 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6629,VENDOR-192,GL-6101400,99.35047526,AMERICAN FIDELITY CORP - Apr-2001 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6630,VENDOR-192,GL-6101400,69.441933,AMERICAN FIDELITY CORP - Jun-2010 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6632,VENDOR-192,GL-6101400,14.77799106,AMERICAN FIDELITY CORP - Dec-2017 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6633,VENDOR-192,GL-6101400,9.015258253,AMERICAN FIDELITY CORP - Oct-2008 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6634,VENDOR-192,GL-6101400,43.87713639,AMERICAN FIDELITY CORP - Jul-2009 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6635,VENDOR-192,GL-6101400,33.37926628,AMERICAN FIDELITY CORP - May-2018 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6636,VENDOR-192,GL-6101400,71.46750174,AMERICAN FIDELITY CORP - Mar-2008 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6639,VENDOR-192,GL-6101400,57.07281951,AMERICAN FIDELITY CORP - May-2005 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6640,VENDOR-192,GL-6101400,83.30779661,AMERICAN FIDELITY CORP - Jun-2007 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6641,VENDOR-192,GL-6101400,81.12322756,AMERICAN FIDELITY CORP - Dec-2003 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6643,VENDOR-192,GL-6101400,83.00862246,AMERICAN FIDELITY CORP - Dec-2009 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6644,VENDOR-192,GL-6101400,70.58243072,AMERICAN FIDELITY CORP - Oct-2000 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6646,VENDOR-192,GL-6101400,2.628010653,AMERICAN FIDELITY CORP - Feb-2007 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6649,VENDOR-192,GL-6101400,59.80058239,AMERICAN FIDELITY CORP - Apr-2019 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6650,VENDOR-192,GL-6101400,69.22416857,AMERICAN FIDELITY CORP - Dec-2004 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6651,VENDOR-192,GL-6101400,59.85528151,AMERICAN FIDELITY CORP - Dec-2001 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6652,VENDOR-192,GL-6101400,76.70699324,AMERICAN FIDELITY CORP - Jan-2018 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6653,VENDOR-192,GL-6101400,87.80956974,AMERICAN FIDELITY CORP - Oct-2016 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6654,VENDOR-192,GL-6101400,1.420512623,AMERICAN FIDELITY CORP - Aug-2018 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
